3.861320999999999781e-01 1.999833168888888935e+01 1.421909997099450873e-01
3.908298000000000050e-01 2.034630942777777918e+01 1.431768155284717237e-01
3.955274999999999763e-01 2.004869675555555375e+01 1.487980541196248785e-01
4.002252000000000032e-01 2.005696723888888755e+01 1.494377794152715322e-01
4.049228999999999745e-01 2.006673175555555133e+01 1.538488998536538255e-01
4.096206000000000014e-01 2.001414481111111243e+01 1.563360062989083143e-01
4.143182999999999727e-01 2.019060970000000310e+01 1.592264843652719530e-01
4.190159999999999996e-01 2.029169828888888816e+01 1.626317720831608749e-01
4.237137999999999738e-01 2.005582854444444152e+01 1.632840675687048937e-01
4.284115000000000006e-01 2.012307249444444679e+01 1.717631653508517320e-01
4.331092000000000275e-01 2.027570229444444649e+01 1.703189711718292587e-01
4.378068999999999988e-01 2.033739768888888833e+01 1.727160965265068793e-01
4.425046000000000257e-01 2.003968648333333391e+01 1.767794653330755916e-01
4.472022999999999970e-01 1.998848566666666571e+01 1.781589067752819278e-01
4.519000000000000239e-01 2.024091416111111386e+01 1.820361177610942405e-01
4.565977999999999981e-01 1.990884698333333347e+01 1.753855483665203441e-01
4.612955000000000250e-01 2.047353410555555442e+01 1.685830928338720724e-01
4.659931999999999963e-01 2.038750174999999842e+01 1.698145763759014437e-01
4.706909000000000232e-01 2.024331326111111196e+01 1.709939035736835478e-01
4.753885999999999945e-01 2.003429996666666568e+01 1.615005088733205141e-01
4.800863000000000214e-01 2.000382589444444648e+01 1.598797332691140882e-01
4.847839999999999927e-01 2.008236103888888735e+01 1.624966759491942858e-01
4.894818000000000224e-01 1.990386653333332845e+01 1.643279887419216434e-01
4.941794999999999938e-01 2.022330510555555705e+01 1.572346067017782734e-01
4.988772000000000206e-01 2.023765207777777775e+01 1.579729486781199788e-01
5.035749000000000475e-01 2.013090120555555984e+01 1.602329920021918763e-01
5.082725999999999633e-01 1.992381724444444302e+01 1.606437826822175452e-01
5.129702999999999902e-01 2.032874480555555508e+01 1.544668652033670819e-01
5.176680000000000170e-01 2.009976230555555077e+01 1.542070096572366322e-01
5.223657000000000439e-01 1.977055610000000030e+01 1.539857977097327524e-01
5.270635000000000181e-01 1.992799716666667109e+01 1.589962370873746478e-01
5.317612000000000450e-01 2.004630672777777889e+01 1.511507536211338376e-01
5.364588999999999608e-01 2.002656136111111351e+01 1.509974302011461988e-01
5.411565999999999876e-01 2.005445063888889123e+01 1.494662837976866998e-01
5.458543000000000145e-01 2.000573392777777926e+01 1.537136292576645191e-01
5.505520000000000413e-01 1.987605113333333406e+01 1.508006516952380971e-01
5.552496999999999572e-01 1.985958911111110936e+01 1.450353780779534973e-01
5.599475000000000424e-01 2.034126243333333406e+01 1.480379797829784183e-01
5.646451999999999583e-01 2.011178492777777649e+01 1.494162862857999763e-01
5.693428999999999851e-01 2.016749146111111202e+01 1.469837562049281510e-01
5.740406000000000120e-01 2.018579153888888911e+01 1.416134020318573494e-01
5.787383000000000388e-01 2.032190851666666731e+01 1.462119001762774706e-01
5.834359999999999546e-01 2.006066011666666427e+01 1.446659438335710923e-01
5.881336999999999815e-01 1.992115350555555509e+01 1.447391563803756831e-01
5.928314999999999557e-01 1.998465350000000385e+01 1.414843118919483222e-01
5.975291999999999826e-01 1.992278845000000231e+01 1.422065816624669410e-01
6.022269000000000094e-01 2.035596982222222096e+01 1.446566725840986167e-01
6.069246000000000363e-01 1.998772293333333394e+01 1.472375561730679960e-01
6.116222999999999521e-01 2.004180447777777729e+01 1.398837793272001140e-01
6.163199999999999790e-01 1.984229273888889011e+01 1.401374783205598107e-01
6.210177000000000058e-01 2.009626633333333601e+01 1.434513939949220995e-01
6.257154000000000327e-01 1.980063318333333200e+01 1.418496267666610466e-01
6.304132000000000069e-01 2.029542722777777897e+01 1.419035137826108739e-01
6.351109000000000337e-01 2.029146923333333419e+01 1.383776860711835588e-01
6.398085999999999496e-01 2.021579890555555892e+01 1.411721214691324666e-01
6.445062999999999764e-01 2.014684361666666845e+01 1.409966840470774363e-01
6.492040000000000033e-01 2.013922181111111342e+01 1.422671639481713768e-01
6.539017000000000301e-01 1.975183460555555826e+01 1.365595697858779101e-01
6.585993999999999460e-01 1.989047672222222474e+01 1.397201582280525323e-01
6.632972000000000312e-01 2.013443258888888465e+01 1.400129055436088177e-01
6.679948999999999470e-01 2.010001558888889051e+01 1.404556233710186064e-01
6.726925999999999739e-01 2.000729150555555336e+01 1.367020767341771692e-01
6.773903000000000008e-01 2.019061798888888859e+01 1.369895284210878306e-01
6.820880000000000276e-01 1.991690217777777860e+01 1.369616407689909221e-01
6.867857000000000545e-01 2.021208757777777976e+01 1.394568926544384468e-01
6.914833999999999703e-01 2.004493937222222044e+01 1.362170515358597511e-01
6.961811999999999445e-01 2.000497449444444342e+01 1.358746361694111726e-01
7.008788999999999714e-01 2.005021889444444483e+01 1.363363800185314889e-01
7.055765999999999982e-01 2.000916336666666950e+01 1.387788386867417900e-01
7.102743000000000251e-01 1.998315006666667060e+01 1.349439170007963318e-01
7.149720000000000519e-01 1.997867676111111379e+01 1.353294819584068553e-01
7.196696999999999678e-01 2.010050213888888848e+01 1.350710051412811474e-01
7.243673999999999946e-01 2.003376414444444364e+01 1.356077497693182199e-01
7.290651999999999688e-01 2.004772923333333523e+01 1.377858872510767663e-01
7.337628999999999957e-01 2.005341086111111082e+01 1.313068227964642454e-01
7.384606000000000225e-01 2.022163001111110958e+01 1.339617301143331274e-01
7.431583000000000494e-01 2.013829593888888780e+01 1.351687966077331771e-01
7.478559999999999652e-01 2.012072063888889062e+01 1.355355081983690979e-01
7.525536999999999921e-01 2.021334582222222309e+01 1.330134749580462183e-01
7.572514000000000189e-01 2.000952616666666728e+01 1.306491287066497975e-01
7.619491000000000458e-01 1.996489219444444529e+01 1.341825249987055879e-01
7.666469000000000200e-01 2.009293911111111441e+01 1.360422095457121117e-01
7.713446000000000469e-01 2.004039898333333625e+01 1.320780912676549346e-01
7.760422999999999627e-01 2.008570209444444643e+01 1.299938186257480754e-01
7.807399999999999896e-01 2.012898772222222021e+01 1.325121669333404195e-01
7.854377000000000164e-01 1.997357915000000261e+01 1.327851639327574662e-01
7.901354000000000433e-01 2.009339946666666421e+01 1.308135331327002493e-01
7.948330999999999591e-01 2.008370307222221740e+01 1.299222242821969908e-01
7.995309000000000443e-01 1.987086777222221912e+01 1.305413608173292550e-01
8.042285999999999602e-01 2.006807269999999832e+01 1.319284297464439482e-01
8.089262999999999870e-01 1.998364691111110858e+01 1.324237402553769261e-01
8.136240000000000139e-01 2.002192211111111320e+01 1.275870800448455078e-01
8.183217000000000407e-01 1.995417961111111183e+01 1.290810109232553571e-01
8.230193999999999566e-01 2.014985179444444441e+01 1.309557136732766580e-01
8.277170999999999834e-01 2.005016130555555876e+01 1.316114423209677475e-01
8.324148999999999576e-01 2.010632011111110984e+01 1.262823377170649852e-01
8.371125999999999845e-01 1.995943461666666607e+01 1.281315922414612285e-01
8.418103000000000113e-01 1.992769349444444416e+01 1.292800568770512415e-01
8.465080000000000382e-01 1.997039031111111385e+01 1.308278818611740002e-01
8.512056999999999540e-01 1.999235378888889514e+01 1.258501329571152516e-01
8.559033999999999809e-01 1.999990892222222527e+01 1.270390222714996575e-01
8.606011000000000077e-01 2.014036330555554954e+01 1.291289218295837427e-01
8.652988000000000346e-01 1.995759516111110798e+01 1.289593968386478495e-01
8.699966000000000088e-01 2.005812948888888414e+01 1.267009080859217984e-01
8.746943000000000357e-01 1.994055952777777208e+01 1.246837940025908587e-01
8.793919999999999515e-01 1.992979552777778096e+01 1.273721692840485142e-01
8.840896999999999784e-01 1.988497151111111094e+01 1.265525636712361013e-01
8.887874000000000052e-01 2.016013916666666717e+01 1.273984556320623407e-01
8.934851000000000321e-01 1.985732958333333187e+01 1.237294974012497217e-01
8.981827999999999479e-01 1.973862734444444200e+01 1.259860626438751852e-01
9.028806000000000331e-01 2.009481666111111053e+01 1.259793725788785901e-01
9.075782999999999490e-01 2.010381729444444332e+01 1.272242996239451307e-01
9.122759999999999758e-01 2.004681662222222371e+01 1.225879092914898966e-01
9.169737000000000027e-01 1.994673039999999986e+01 1.258760700170826474e-01
9.216714000000000295e-01 1.992661004444444828e+01 1.255468177898181326e-01
9.263690999999999454e-01 1.995834066666666473e+01 1.245495998327019876e-01
9.310667999999999722e-01 1.993071764999999829e+01 1.221851489854270945e-01
9.357645999999999464e-01 1.995583505555556059e+01 1.239982440103644945e-01
9.404622999999999733e-01 1.991181599999999463e+01 1.244981036156397325e-01
9.451600000000000001e-01 1.982393964444445089e+01 1.230951271142483872e-01
9.498577000000000270e-01 1.999358207222221750e+01 1.227865782002704464e-01
9.545554000000000539e-01 2.011462821111110699e+01 1.226070241671962380e-01
9.592530999999999697e-01 1.980895759444444337e+01 1.229901332390241075e-01
9.639507999999999965e-01 1.985268542777777867e+01 1.231191535996499636e-01
9.686485999999999708e-01 1.988203447777777910e+01 1.219001326423046344e-01
9.733462999999999976e-01 2.004371141111111498e+01 1.211831955226009006e-01
9.780440000000000245e-01 1.998669757777778244e+01 1.226017919606909590e-01
9.827417000000000513e-01 1.990906288333333052e+01 1.215160252664976709e-01
9.874393999999999672e-01 2.012103265555555254e+01 1.240134859750200713e-01
9.921370999999999940e-01 1.988527976666666675e+01 1.178940223435494539e-01
9.968348000000000209e-01 2.007603875555555106e+01 1.222474112566572235e-01
1.001533000000000007e+00 1.979798850000000243e+01 1.205569618180469538e-01
1.006229999999999958e+00 1.989019088888889542e+01 1.223928766063142881e-01
1.010928000000000049e+00 1.985031568888889097e+01 1.193918102040926604e-01
1.015625999999999918e+00 1.984294518888889058e+01 1.188573634288595388e-01
1.020323000000000091e+00 1.987992995555554998e+01 1.206484945567765921e-01
1.025020999999999960e+00 1.958750058888889001e+01 1.199948964275718705e-01
1.029719000000000051e+00 1.991554832777777762e+01 1.190984027041066678e-01
1.034416999999999920e+00 1.978673181111111035e+01 1.187391132949844885e-01
1.039114000000000093e+00 1.977323230555555256e+01 1.187906936102677558e-01
1.043811999999999962e+00 1.993671813333333276e+01 1.198959085232873534e-01
1.048510000000000053e+00 1.988729949444444500e+01 1.184819249007875303e-01
1.053207000000000004e+00 1.980426077222222148e+01 1.174268995077073496e-01
1.057905000000000095e+00 1.972404772777777637e+01 1.188312985936826882e-01
1.062602999999999964e+00 1.994074868888889185e+01 1.188941643997559056e-01
1.067301000000000055e+00 1.970627738888888913e+01 1.187874231047348489e-01
1.071998000000000006e+00 1.999076357777777702e+01 1.160625333036787721e-01
1.076696000000000097e+00 1.977053370555555745e+01 1.182610435107598473e-01
1.081393999999999966e+00 2.006279762222222018e+01 1.177514015354383936e-01
1.086090999999999918e+00 1.994951390555555548e+01 1.192385753209195404e-01
1.090789000000000009e+00 1.977442387777777455e+01 1.153222285727299457e-01
1.095487000000000100e+00 1.987162652777777794e+01 1.151997571516536478e-01
1.100184999999999969e+00 1.974258557777777412e+01 1.174571633621098732e-01
1.104881999999999920e+00 1.975588437777777884e+01 1.177759933476828225e-01
1.109580000000000011e+00 1.996673913333333772e+01 1.148623990632462039e-01
1.114278000000000102e+00 2.008514746666666895e+01 1.163073792643234683e-01
1.118975000000000053e+00 1.990282393333333388e+01 1.157444468424649875e-01
1.123672999999999922e+00 1.964295426666666700e+01 1.170957670733992345e-01
1.128371000000000013e+00 1.989639262777777162e+01 1.155772292199843676e-01
1.133069000000000104e+00 1.976541197222222124e+01 1.139986364609222175e-01
1.137766000000000055e+00 1.982590972222222447e+01 1.154010153404999156e-01
1.142463999999999924e+00 2.000129435555555446e+01 1.160685202376993408e-01
1.147162000000000015e+00 2.001695210000000102e+01 1.161222187932571259e-01
1.151858999999999966e+00 1.988463422222222476e+01 1.133772199659626168e-01
1.156557000000000057e+00 2.008091522222222380e+01 1.144176670327647499e-01
1.161254999999999926e+00 1.974811291111111089e+01 1.145496239155805590e-01
1.165953000000000017e+00 1.988935757222222378e+01 1.167173549843982527e-01
1.170649999999999968e+00 1.992412618333333896e+01 1.121329989801756050e-01
1.175348000000000059e+00 1.975039298333333448e+01 1.124712378887349346e-01
1.180045999999999928e+00 1.979241234444444331e+01 1.148615861778000957e-01
1.184743000000000102e+00 1.959671202777777665e+01 1.152134994019047842e-01
1.189440999999999971e+00 1.996260310555555861e+01 1.112872583401862264e-01
1.194139000000000062e+00 1.989566272222222310e+01 1.134297739145828932e-01
1.198836999999999930e+00 2.008073100555555612e+01 1.169165288440177503e-01
1.203534000000000104e+00 1.975557388333333364e+01 1.194055613181577158e-01
1.208231999999999973e+00 1.999999516111111575e+01 1.204444253159887707e-01
1.212930000000000064e+00 1.979080690555555222e+01 1.220185929150570669e-01
1.217627000000000015e+00 2.000030433333333590e+01 1.236538546624535717e-01
1.222325000000000106e+00 2.008668895555555878e+01 1.266789971533588410e-01
1.227022999999999975e+00 1.986234115000000244e+01 1.269849944709686984e-01
1.231721000000000066e+00 1.952130944999999684e+01 1.253073364943110557e-01
1.236418000000000017e+00 1.987666989444444354e+01 1.293345434469128918e-01
1.241116000000000108e+00 1.996118016666666506e+01 1.299804307705176576e-01
1.245813999999999977e+00 1.992804232222222538e+01 1.319609952067552494e-01
1.250510999999999928e+00 1.998011091666666417e+01 1.281568929960895942e-01
1.255209000000000019e+00 1.979369752222222090e+01 1.303663771308532782e-01
1.259907000000000110e+00 1.981548842777777608e+01 1.316606399581236042e-01
1.264604999999999979e+00 2.012752643333332969e+01 1.275156078699404838e-01
1.269301999999999930e+00 1.996252689999999674e+01 1.213078403393832300e-01
1.274000000000000021e+00 1.993386099444444071e+01 1.211465644367210465e-01
1.278697999999999890e+00 1.980773452222222630e+01 1.208615251847235117e-01
1.283395000000000064e+00 1.989289731666666228e+01 1.190017044174104532e-01
1.288092999999999932e+00 1.983807938888888955e+01 1.160149650122239001e-01
1.292791000000000023e+00 1.983757842222222223e+01 1.160602087106973879e-01
1.297488999999999892e+00 1.973332833888888871e+01 1.159361024811390584e-01
1.302186000000000066e+00 1.982734090555555539e+01 1.143246397415713794e-01
1.306883999999999935e+00 2.008074393333333063e+01 1.136080190826644215e-01
1.311582000000000026e+00 1.985768348333333222e+01 1.128126903181964763e-01
1.316278999999999977e+00 1.990256042222222277e+01 1.138009011893496986e-01
1.320977000000000068e+00 1.965726410555555859e+01 1.134638226279036655e-01
1.325674999999999937e+00 1.980242501111111153e+01 1.125075563091322423e-01
1.330373000000000028e+00 1.987554538888888800e+01 1.109592427092589983e-01
1.335069999999999979e+00 1.993207153333333181e+01 1.126911796990188591e-01
1.339768000000000070e+00 2.001597668888889103e+01 1.124797301248941228e-01
1.344465999999999939e+00 1.985513331666666303e+01 1.127700274886719589e-01
1.349162999999999890e+00 1.958415944999999780e+01 1.101229002773239235e-01
1.353860999999999981e+00 1.986810997222222497e+01 1.104058754129764869e-01
1.358559000000000072e+00 1.995421147777777549e+01 1.113498340914845369e-01
1.363256999999999941e+00 1.956560706111111259e+01 1.107898056068196274e-01
1.367953999999999892e+00 1.986225689999999489e+01 1.102367874344805793e-01
1.372651999999999983e+00 1.970442710555555266e+01 1.097141403124432257e-01
1.377350000000000074e+00 1.976339764444444214e+01 1.096479662666706295e-01
1.382047000000000025e+00 1.982346384444444709e+01 1.107524861162945268e-01
1.386744999999999894e+00 1.984391710555555477e+01 1.102345997553402235e-01
1.391442999999999985e+00 1.980433335000000383e+01 1.090087731302548102e-01
1.396139999999999937e+00 1.999160234444444129e+01 1.094393520071146458e-01
1.400838000000000028e+00 1.968655326111111137e+01 1.098038674703035178e-01
1.405535999999999897e+00 1.985772953333332680e+01 1.091086336733517181e-01
1.410233999999999988e+00 1.979890185000000002e+01 1.085464026524359388e-01
1.414930999999999939e+00 1.968484781666666805e+01 1.079426671077350491e-01
1.419629000000000030e+00 1.984420813333333555e+01 1.095848703625948439e-01
1.424326999999999899e+00 1.973162902222222215e+01 1.088927912600972520e-01
1.429024000000000072e+00 1.978052726111110715e+01 1.071139327626022264e-01
1.433721999999999941e+00 1.982647056111111183e+01 1.069483268092161488e-01
1.438420000000000032e+00 1.987832982222222356e+01 1.089088146412285213e-01
1.443117999999999901e+00 1.975112112777777895e+01 1.084168396411521323e-01
1.447815000000000074e+00 1.977398582222222245e+01 1.063985094853003299e-01
1.452512999999999943e+00 1.991926064999999824e+01 1.069327819335780666e-01
1.457211000000000034e+00 1.966831629444444474e+01 1.071367473600817327e-01
1.461907999999999985e+00 1.989655123888888966e+01 1.083235652668241011e-01
1.466606000000000076e+00 1.992792439444444597e+01 1.068550730144151167e-01
1.471303999999999945e+00 1.979856606666666607e+01 1.059540399361851570e-01
1.476002000000000036e+00 1.969119236111110993e+01 1.070357308436344634e-01
1.480698999999999987e+00 1.985116126111111257e+01 1.067918783788301823e-01
1.485397000000000078e+00 1.999740921111110836e+01 1.063235537756185428e-01
1.490094999999999947e+00 1.978961014999999435e+01 1.058295702648523601e-01
1.494791999999999899e+00 1.959309217777777334e+01 1.045289661713191265e-01
1.499489999999999990e+00 2.004107724999999718e+01 1.081264759595469971e-01
1.504188000000000081e+00 1.986764784444444132e+01 1.064092906145958500e-01
1.508885999999999949e+00 1.980832799444444348e+01 1.088388431338123963e-01
1.513582999999999901e+00 2.000701792222222508e+01 1.119995050309757351e-01
1.518280999999999992e+00 1.996450195000000605e+01 1.150151963518478843e-01
1.522979000000000083e+00 1.978039794444444510e+01 1.149109378509189511e-01
1.527676000000000034e+00 1.989177330000000055e+01 1.149423481873563524e-01
1.532373999999999903e+00 1.991258771111110804e+01 1.143046953628753803e-01
1.537071999999999994e+00 2.002647482777777910e+01 1.132602968361968582e-01
1.541770000000000085e+00 1.979485250555555709e+01 1.108549893507128070e-01
1.546467000000000036e+00 1.980423977777777367e+01 1.082457735119399106e-01
1.551164999999999905e+00 1.980957554444444568e+01 1.094220562826794391e-01
1.555862999999999996e+00 1.969404384444444389e+01 1.078110305478848507e-01
1.560559999999999947e+00 1.979158536666666635e+01 1.066961311273906393e-01
1.565258000000000038e+00 1.976018215000000211e+01 1.041380447020999883e-01
1.569955999999999907e+00 1.979983616666666535e+01 1.045476969505138992e-01
1.574653999999999998e+00 1.971701046666666812e+01 1.047058352433276329e-01
1.579350999999999949e+00 1.981259570555555527e+01 1.044603455728021213e-01
1.584049000000000040e+00 1.984233207777777608e+01 1.038670404076492276e-01
1.588746999999999909e+00 1.976322654999999884e+01 1.026311855697060460e-01
1.593444000000000083e+00 1.978050652222222183e+01 1.052297306465848625e-01
1.598141999999999951e+00 1.979380167222221942e+01 1.049680140210738355e-01
1.602840000000000042e+00 1.978312191666666564e+01 1.043057160017678980e-01
1.607537999999999911e+00 1.970894860555555894e+01 1.031269744008545958e-01
1.612235000000000085e+00 1.984868711666666741e+01 1.044253955560218716e-01
1.616932999999999954e+00 1.970831500000000247e+01 1.032706128644303306e-01
1.621631000000000045e+00 1.980598362777778121e+01 1.037638510982548251e-01
1.626327999999999996e+00 1.981278950000000094e+01 1.021687866631481867e-01
1.631026000000000087e+00 1.971147704444444315e+01 1.035879541319021796e-01
1.635723999999999956e+00 1.984828112222222529e+01 1.027387870314870055e-01
1.640422000000000047e+00 1.977219312222221959e+01 1.033232607098760469e-01
1.645118999999999998e+00 1.983986441111111176e+01 1.019133594214425564e-01
1.649817000000000089e+00 1.956500661666666474e+01 1.026376132920684692e-01
1.654514999999999958e+00 1.969102597777778385e+01 1.023316598504246389e-01
1.659211999999999909e+00 1.989938683333333458e+01 1.028390957657393107e-01
1.663910000000000000e+00 1.955653527222222010e+01 1.007651969850130724e-01
1.668608000000000091e+00 1.962161528333333749e+01 1.020131141208026060e-01
1.673305999999999960e+00 1.975322584444444374e+01 1.018989949311599058e-01
1.678002999999999911e+00 1.954123153888889064e+01 1.009210884508495720e-01
1.682701000000000002e+00 1.982801142777777770e+01 1.017940850950760784e-01
1.687399000000000093e+00 1.960864232222222014e+01 1.007677134630736160e-01
1.692096000000000044e+00 1.963395510000000144e+01 1.004409811045931106e-01
1.696793999999999913e+00 1.968563863333333330e+01 1.018035921384044251e-01
1.701492000000000004e+00 1.977380108888888799e+01 1.014370657133235043e-01
1.706190000000000095e+00 1.968554160000000053e+01 9.957480716824776423e-02
1.710887000000000047e+00 1.977024536666667132e+01 1.008519883252358695e-01
1.715584999999999916e+00 1.972010562222222063e+01 1.012598710964129345e-01
1.720283000000000007e+00 1.964887530555555983e+01 1.008150738458338663e-01
1.724979999999999958e+00 1.954578563333333463e+01 9.871633884359493072e-02
1.729678000000000049e+00 1.970835160555555632e+01 9.974802275613137148e-02
1.734375999999999918e+00 1.971317104999999970e+01 9.977545506359644656e-02
1.739074000000000009e+00 1.963042172777777949e+01 1.010345174315211009e-01
1.743770999999999960e+00 1.976956435555555203e+01 9.868334793226868351e-02
1.748469000000000051e+00 1.970280656666666630e+01 9.992010387956598572e-02
1.753166999999999920e+00 1.956000745000000052e+01 9.911868662848050127e-02
1.757864000000000093e+00 1.974110518888888777e+01 9.958891628126295692e-02
1.762561999999999962e+00 1.968188008333333272e+01 9.908923772993075141e-02
1.767260000000000053e+00 1.982064610555555362e+01 9.962993086915207519e-02
1.771957999999999922e+00 1.980184517777777842e+01 9.815101377644425140e-02
1.776655000000000095e+00 1.966308011666666644e+01 9.958178754954312428e-02
1.781352999999999964e+00 1.962620775000000251e+01 9.916398410062962632e-02
1.786051000000000055e+00 1.966681109444444786e+01 9.722990829646102617e-02
1.790748000000000006e+00 1.963824258333333006e+01 9.860803165084848498e-02
1.795446000000000097e+00 1.974407050555555543e+01 9.911051336588892757e-02
1.800143999999999966e+00 1.968621260555555708e+01 9.859412387598662231e-02
1.804842000000000057e+00 1.963669505555555617e+01 9.685821617918008442e-02
1.809539000000000009e+00 1.946094704444444545e+01 9.769532209622944219e-02
1.814237000000000100e+00 1.970751514999999898e+01 9.803462080606115125e-02
1.818934999999999969e+00 1.985047225555555528e+01 9.910859080429046397e-02
1.823631999999999920e+00 1.965595862777778180e+01 9.602830572122805775e-02
1.828330000000000011e+00 1.961232805555555814e+01 9.780857832911044047e-02
1.833028000000000102e+00 1.981908058888888746e+01 9.766883981247787005e-02
1.837725999999999971e+00 1.965932384444444381e+01 9.816109931737146410e-02
1.842422999999999922e+00 1.964625201111110897e+01 9.557835061341317384e-02
1.847121000000000013e+00 1.950081463888888322e+01 9.621341127007729255e-02
1.851819000000000104e+00 1.949189641666666972e+01 9.733462917769772349e-02
1.856516000000000055e+00 1.960298257222222418e+01 9.742326471787247921e-02
